ts_utc,epoch,road_surface_temp,ambient_temp,dew_point_temp,rel_humidity_at_road_temp,water_film_height,water_film_surface,snow_height,ice_percentage,friction,road_condition,device_status,measurement_status,bt_signal_strength,bt_link_quality,lat,lon,speed_ms,altitude_geoid_m,hacc_m,gps_segment,bracket_s,gps_gap,marwis_session,saturated
2026-07-02T13:20:33.488+00:00,1782998433.488,29.265283584594727,26.429744720458984,19.439373016357425,55.51279830932617,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.804969,20.476402,0.0,128.07,3.79,1.0,1.0,0,131951Z,0
2026-07-02T13:20:34.515+00:00,1782998434.515,29.20065689086914,26.429744720458984,19.439373016357425,55.72037124633789,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.804969,20.476402,0.0,128.04,3.79,1.0,0.999,0,131951Z,0
2026-07-02T13:20:35.534+00:00,1782998435.534,29.201385498046875,26.429744720458984,19.449443817138672,55.75290298461914,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.804969,20.476402,0.0,128.0,3.79,1.0,1.0,0,131951Z,0
2026-07-02T13:20:36.678+00:00,1782998436.678,29.32914924621582,26.429744720458984,19.449443817138672,55.3431396484375,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.80497,20.476401,0.0,128.02,3.79,1.0,1.001,0,131951Z,0
2026-07-02T13:20:37.588+00:00,1782998437.588,29.328418731689453,26.429744720458984,19.449443817138672,55.34547424316406,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.80497,20.476401,0.0,128.04,3.79,1.0,0.999,0,131951Z,0
2026-07-02T13:20:38.504+00:00,1782998438.504,29.22196578979492,26.429744720458984,19.449443817138672,55.686668395996094,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.80497,20.476401,0.0,128.05,3.79,1.0,1.001,0,131951Z,0
2026-07-02T13:20:39.623+00:00,1782998439.623,29.4348373413086,26.429744720458984,19.449443817138672,55.006744384765625,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.80497,20.476401,0.0,128.06,3.79,1.0,1.0,0,131951Z,0
2026-07-02T13:20:40.653+00:00,1782998440.653,29.328418731689453,26.429744720458984,19.449443817138672,55.34547424316406,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.80497,20.476401,0.0,128.05,3.79,1.0,0.999,0,131951Z,0
2026-07-02T13:20:41.570+00:00,1782998441.57,29.4348373413086,26.429744720458984,19.449443817138672,55.006744384765625,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.80497,20.476401,0.0,128.03,3.79,1.0,1.0,0,131951Z,0
2026-07-02T13:20:42.595+00:00,1782998442.595,29.22196578979492,26.429744720458984,19.46564674377441,55.74275588989258,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.804969,20.476402,0.0,128.01,3.79,1.0,1.0,0,131951Z,0
